user,rec,score
287,55,6.3476496
287,47,5.7523975
287,848,5.751385
287,1430,5.6753225
287,155,5.6070204
287,610,5.5240746
287,198,5.4702387
287,1254,5.468224
287,1485,5.4537673
287,1114,5.4502892
287,915,5.431752
287,1330,5.4303117
287,669,5.3669214
287,167,5.308075
287,178,5.301261
287,25,5.2721004
287,726,5.256098
287,609,5.244165
287,652,5.240258
287,639,5.232422
288,1220,6.086722
288,1118,6.029323
288,135,6.000409
288,343,5.984193
288,749,5.9648876
288,1441,5.8829513
288,732,5.8778477
288,1485,5.824791
288,316,5.805468
288,642,5.775103
288,1330,5.7415524
288,482,5.722872
288,1525,5.710241
288,494,5.705247
288,376,5.6923995
288,1430,5.691691
288,505,5.6525817
288,952,5.641103
288,123,5.5981073
288,1011,5.5908833
289,344,5.3823886
289,1114,5.288836
289,1111,5.2861795
289,851,5.1646996
289,714,5.161689
289,47,5.132622
289,118,5.1047325
289,1578,5.078013
289,809,5.0668917
289,610,5.061765
289,645,4.9902515
289,149,4.9870477
289,223,4.98175
289,541,4.9812856
289,848,4.9774227
289,461,4.9705915
289,178,4.930918
289,1581,4.895274
289,652,4.894888
289,915,4.882902
290,55,5.875316
290,541,5.472886
290,155,5.3212905
290,314,5.2846537
290,198,5.2392344
290,509,5.191373
290,425,5.051782
290,731,5.0517387
290,639,5.0347204
290,184,5.030039
290,210,4.97893
290,113,4.9732704
290,915,4.9505367
290,485,4.933351
290,10,4.930118
290,177,4.9139824
290,655,4.9076624
290,472,4.9015427
290,601,4.899562
290,1477,4.8752136
291,165,5.711899
291,1013,5.4575367
291,113,5.341998
291,536,5.250428
291,1012,5.1673584
291,661,5.1458488
291,726,5.0802145
291,218,5.064754
291,250,5.060484
291,189,5.0233545
291,555,5.018637
291,643,4.9993186
291,188,4.954035
291,609,4.9454417
291,485,4.938231
291,971,4.914758
291,168,4.908438
291,891,4.898647
291,295,4.8983593
291,132,4.893137
292,390,6.35992
292,1011,5.723985
292,1190,5.508891
292,1220,5.266146
292,928,5.2430105
292,719,5.1685367
292,970,5.1618514
292,1485,5.1587453
292,849,5.123437
292,388,5.0603347
292,689,5.0115013
292,314,4.987255
292,479,4.9619265
292,281,4.9573092
292,1330,4.947772
292,1475,4.9129796
292,674,4.9024806
292,1252,4.8965487
292,197,4.8746295
292,69,4.821768
293,355,5.9798713
293,314,5.8482704
293,97,5.8223195
293,509,5.7549896
293,928,5.721114
293,126,5.708178
293,63,5.6763268
293,425,5.5295744
293,653,5.502462
293,601,5.4931593
293,184,5.462302
293,316,5.439693
293,1330,5.4372525
293,649,5.34187
293,494,5.300662
293,177,5.2896647
293,179,5.260178
293,192,5.2526417
293,191,5.24357
293,190,5.242608
294,1012,5.094573
294,1352,4.777585
294,632,4.7150173
294,1118,4.6183352
294,1292,4.5822363
294,1013,4.5813026
294,522,4.5468235
294,945,4.5467076
294,514,4.537359
294,1441,4.4905424
294,1330,4.4850655
294,654,4.4694076
294,133,4.4576287
294,688,4.4570136
294,1444,4.4552574
294,613,4.4370284
294,241,4.4310126
294,347,4.428391
294,208,4.4268103
294,1181,4.3942394
295,1352,5.30696
295,494,5.235865
295,1485,5.215593
295,609,5.2079334
295,168,5.1434975
295,63,5.096952
295,49,5.0633283
295,639,5.063201
295,184,5.045636
295,1111,5.0364885
295,509,5.023402
295,97,5.023035
295,851,5.0148373
295,928,5.009122
295,485,5.003635
295,512,4.9817977
295,1441,4.9662523
295,132,4.9605165
295,652,4.9471045
295,480,4.916841
296,951,5.47878
296,789,5.4398613
296,179,5.277647
296,418,5.1297536
296,176,5.1297145
296,1330,5.030851
296,1496,5.0132523
296,126,4.8833885
296,652,4.8118486
296,1145,4.7979755
296,523,4.7660694
296,659,4.6566467
296,614,4.587908
296,1272,4.5441318
296,430,4.4871273
296,22,4.481322
296,186,4.474215
296,1352,4.4281216
296,914,4.396846
296,1485,4.378628
297,218,4.755895
297,270,4.7476797
297,198,4.61536
297,165,4.5903616
297,509,4.4640737
297,639,4.4108453
297,355,4.4045267
297,210,4.3550563
297,601,4.3345804
297,177,4.3148336
297,485,4.309476
297,521,4.3025255
297,27,4.2897744
297,655,4.2837887
297,143,4.280183
297,295,4.266078
297,1477,4.2570972
297,659,4.207771
297,609,4.1810427
297,646,4.1639166
298,518,5.5348797
298,27,5.4560013
298,203,5.409007
298,131,5.3705487
298,1054,5.320442
298,421,5.2890224
298,76,5.2407184
298,942,5.228826
298,193,5.2181864
298,599,5.161689
298,747,5.138213
298,429,5.128016
298,750,5.1241446
298,140,5.118296
298,525,5.109358
298,270,5.097359
298,414,5.094855
298,447,5.086604
298,612,5.0858564
298,283,5.0389094
299,165,6.204125
299,250,5.6801367
299,759,5.6538744
299,63,5.652724
299,113,5.5651894
299,536,5.5017796
299,906,5.427922
299,159,5.336376
299,168,5.330614
299,295,5.3015623
299,188,5.2956505
299,933,5.2939386
299,1207,5.2706156
299,1013,5.256282
299,527,5.2444916
299,980,5.23826
299,456,5.229672
299,513,5.2135887
299,406,5.205802
299,24,5.172695
300,1088,5.8557224
300,331,5.598204
300,100,5.5394316
300,939,5.496154
300,937,5.4037347
300,479,5.321613
300,126,5.30698
300,643,5.2941465
300,194,5.279315
300,198,5.265888
300,476,5.2606626
300,501,5.259252
300,218,5.258308
300,1440,5.1994777
300,1485,5.192351
300,355,5.1577563
300,1330,5.151738
300,189,5.1452236
300,587,5.114741
300,456,5.100163
301,1012,5.3384824
301,501,5.276864
301,355,5.1587477
301,1088,5.1231594
301,476,5.076219
301,528,5.0656114
301,1129,4.9886713
301,950,4.9804726
301,170,4.9772
301,606,4.9500456
301,611,4.941641
301,1158,4.910743
301,295,4.8917527
301,191,4.887407
301,609,4.864817
301,1036,4.8598223
301,445,4.850549
301,649,4.815146
301,949,4.809435
301,1231,4.800685
302,55,6.2539887
302,198,6.062727
302,126,5.9567556
302,41,5.79348
302,639,5.728348
302,523,5.693911
302,186,5.6833754
302,47,5.5951724
302,179,5.5755024
302,355,5.546634
302,785,5.410793
302,191,5.3654413
302,1129,5.3629866
302,506,5.35372
302,512,5.322194
302,1430,5.31979
302,513,5.286915
302,155,5.270214
302,509,5.257745
302,527,5.247432
303,342,5.7063174
303,914,5.5592875
303,789,5.3443694
303,601,5.3191276
303,406,5.229655
303,283,5.228085
303,793,5.188637
303,1141,5.154916
303,462,5.1473527
303,168,5.1176996
303,484,5.112969
303,482,5.10117
303,250,5.0999765
303,1485,5.0308623
303,1496,4.983813
303,1282,4.9734073
303,645,4.972014
303,882,4.9600773
303,523,4.9207783
303,1330,4.9071636
304,1182,5.3695483
304,65,4.981399
304,749,4.948338
304,1033,4.928116
304,1118,4.899072
304,1207,4.8889217
304,1035,4.8846855
304,937,4.831435
304,390,4.7995224
304,1123,4.7866535
304,364,4.7309394
304,587,4.723502
304,400,4.714737
304,392,4.694063
304,683,4.691953
304,1013,4.6883106
304,1252,4.6316624
304,1485,4.623139
304,628,4.6155233
304,862,4.6026983
305,250,5.522906
305,168,5.1301146
305,165,5.0526447
305,611,4.9673533
305,1156,4.8989205
305,49,4.8471437
305,1444,4.778191
305,188,4.7522683
305,296,4.7284636
305,578,4.708248
305,406,4.6938634
305,688,4.673642
305,522,4.6660876
305,494,4.6611776
305,1010,4.606893
305,1255,4.5983024
305,607,4.5657053
305,1226,4.5324826
305,842,4.5223894
305,689,4.5141907
306,63,5.009182
306,849,4.9603376
306,314,4.9438686
306,311,4.909958
306,536,4.902533
306,308,4.814801
306,331,4.782923
306,505,4.779605
306,55,4.775763
306,250,4.7598314
306,113,4.749737
306,194,4.722506
306,192,4.6858964
306,731,4.683886
306,160,4.668216
306,890,4.656666
306,428,4.6528335
306,41,4.620114
306,1049,4.617131
306,966,4.6063514
307,1010,5.0166802
307,113,4.956632
307,893,4.860131
307,188,4.849493
307,735,4.8020034
307,68,4.7374716
307,1226,4.700448
307,270,4.6723948
307,165,4.6138334
307,168,4.5310307
307,21,4.499796
307,314,4.4369535
307,509,4.4346066
307,227,4.3553247
307,164,4.349335
307,650,4.323323
307,296,4.2702065
307,689,4.267736
307,517,4.2615237
307,63,4.23627
308,587,5.2703853
308,1049,5.198271
308,250,5.1433845
308,510,5.0443735
308,308,5.0252047
308,683,4.9960465
308,610,4.9398565
308,311,4.9041862
308,58,4.8824344
308,893,4.8794518
308,1123,4.780232
308,741,4.776425
308,464,4.7604327
308,1136,4.7173853
308,643,4.71606
308,165,4.6975365
308,1485,4.673647
308,55,4.6637087
308,1314,4.6531053
308,47,4.619929
309,495,4.663952
309,206,4.5637608
309,605,4.535982
309,648,4.5260015
309,984,4.446828
309,1190,4.4133863
309,928,4.4068937
309,954,4.359941
309,631,4.356013
309,390,4.338609
309,1352,4.336958
309,484,4.275401
309,661,4.245264
309,1330,4.232545
309,222,4.1911936
309,285,4.190076
309,956,4.1884036
309,913,4.1478324
309,528,4.1144032
309,73,4.1052184
310,235,6.2725153
310,971,6.2607484
310,1118,6.179081
310,537,6.080135
310,380,5.772523
310,805,5.690879
310,254,5.685261
310,536,5.6799245
310,806,5.533747
310,211,5.503777
310,514,5.4897227
310,453,5.3809905
310,695,5.3432045
310,1016,5.323368
310,1012,5.3157086
310,347,5.3072805
310,766,5.292669
310,714,5.288163
310,447,5.276614
310,1126,5.2671337
311,1352,5.378571
311,611,5.374719
311,1441,5.2341638
311,1485,5.136978
311,688,5.1119905
311,300,5.0634027
311,714,5.055583
311,8,5.0512633
311,613,5.0380144
311,1124,5.0139155
311,1012,5.0094433
311,998,4.9901624
311,1382,4.988559
311,1292,4.9759164
311,691,4.9642115
311,133,4.9399657
311,1141,4.9392104
311,473,4.922741
311,645,4.9120946
311,1444,4.8977385
312,1118,5.913951
312,937,5.7921677
312,317,5.3909154
312,522,5.26139
312,18,5.207556
312,698,5.188237
312,914,5.1652374
312,970,5.14807
312,226,5.1407857
312,719,5.1086845
312,489,5.0983696
312,135,5.0862417
312,1140,5.071234
312,688,5.0662007
312,250,5.0589256
312,308,5.0563455
312,590,5.028452
312,611,5.0024195
312,294,5.0002284
312,1441,4.989768
313,250,4.806646
313,749,4.7906876
313,897,4.744857
313,1441,4.675424
313,1146,4.564865
313,309,4.484826
313,123,4.463542
313,1111,4.4484057
313,11,4.4362426
313,168,4.3810043
313,503,4.368106
313,58,4.366781
313,283,4.338022
313,316,4.329857
313,1525,4.324838
313,118,4.3062263
313,1226,4.3029084
313,406,4.2996387
313,223,4.294754
313,291,4.2732196
314,314,5.358187
314,165,5.21723
314,113,5.121333
314,342,4.7810454
314,188,4.7698445
314,646,4.7487917
314,526,4.716296
314,311,4.709872
314,511,4.6918445
314,177,4.6776757
314,425,4.667311
314,1111,4.6027284
314,650,4.5562406
314,283,4.5251036
314,915,4.5243425
314,491,4.5066357
314,645,4.486831
314,406,4.4719243
314,612,4.4705067
314,270,4.447187
315,165,5.3925047
315,250,5.1077523
315,270,5.0004525
315,169,4.6962624
315,227,4.695961
315,126,4.6903625
315,1182,4.675929
315,1010,4.6373043
315,135,4.6230564
315,1054,4.6127024
315,229,4.606005
315,355,4.599932
315,81,4.5970697
315,354,4.5912347
315,611,4.5776086
315,189,4.575241
315,63,4.5719676
315,728,4.553476
315,689,4.551962
315,649,4.54727
316,495,5.03231
316,432,4.8240623
316,113,4.776914
316,13,4.5634775
316,612,4.479634
316,165,4.4104347
316,314,4.3656607
316,1174,4.3402224
316,714,4.311827
316,646,4.3065257
316,360,4.3000836
316,613,4.2600737
316,461,4.155978
316,1205,4.151848
316,65,4.107862
316,136,4.073706
316,406,4.0695677
316,694,4.0681405
316,914,4.0656466
316,851,4.0590744
317,495,5.9986897
317,1190,4.8368673
317,130,4.815921
317,517,4.7751226
317,1118,4.670737
317,486,4.648402
317,441,4.59706
317,613,4.586516
317,46,4.512699
317,652,4.5056643
317,914,4.475671
317,313,4.4235196
317,614,4.4163733
317,184,4.392372
317,192,4.343832
317,970,4.3422956
317,1272,4.3035364
317,642,4.299989
317,1352,4.296581
317,605,4.2726355
318,1118,5.509148
318,1092,5.3760543
318,1485,5.364412
318,1011,5.1756096
318,1330,5.137291
318,428,5.06254
318,1136,5.04295
318,316,5.033941
318,643,5.0276966
318,937,5.011753
318,1430,5.0002766
318,390,4.9986563
318,464,4.9503336
318,691,4.9169188
318,1033,4.9117894
318,1182,4.9013886
318,587,4.876392
318,1054,4.872459
318,1220,4.8645153
318,478,4.814666
319,714,4.58085
319,8,4.3464975
319,1124,4.346306
319,749,4.3265696
319,235,4.294148
319,1146,4.2559886
319,1382,4.206469
319,273,4.1879067
319,688,4.1841073
319,809,4.171317
319,18,4.1451216
319,261,4.055954
319,899,4.0521145
319,1154,4.030079
319,522,4.0049863
319,55,3.9826014
319,1075,3.9821918
319,531,3.9611924
319,155,3.956958
319,1581,3.956651
320,165,5.2880316
320,250,5.275227
320,1146,4.808901
320,1010,4.7542224
320,971,4.7442474
320,611,4.7244334
320,248,4.7092886
320,172,4.686296
320,171,4.6789236
320,113,4.6774807
320,1314,4.667299
320,1261,4.6592255
320,527,4.6564903
320,168,4.6555567
320,505,4.5531354
320,536,4.550888
320,1013,4.512928
320,1049,4.508543
320,501,4.502062
320,848,4.5019774
321,1352,5.4121227
321,1441,5.235093
321,914,4.997538
321,482,4.9755816
321,1141,4.9661994
321,49,4.956123
321,1485,4.9105797
321,168,4.895773
321,1181,4.8768883
321,613,4.8766556
321,198,4.850623
321,1578,4.818054
321,957,4.8099055
321,481,4.8070292
321,1114,4.799196
321,432,4.7942104
321,461,4.783446
321,118,4.774095
321,495,4.7672453
321,1582,4.7626405
322,456,5.1531596
322,1012,5.1421547
322,1013,5.1284924
322,1485,5.0770173
322,661,4.9438734
322,113,4.926821
322,428,4.9135985
322,165,4.8463783
322,250,4.794025
322,742,4.742142
322,895,4.733694
322,643,4.710277
322,1118,4.69688
322,406,4.682992
322,726,4.6825814
322,218,4.681005
322,939,4.656597
322,1429,4.656486
322,316,4.644824
322,63,4.6440315
323,914,5.760096
323,793,5.481982
323,484,5.3510056
323,578,5.3405466
323,250,5.3345757
323,1010,5.313199
323,1441,5.2665663
323,500,5.239286
323,1110,5.1968927
323,1578,5.171913
323,1141,5.1584864
323,510,5.1402607
323,342,5.104332
323,290,5.0902023
323,489,5.0837064
323,432,5.0402393
323,970,5.0045853
323,749,4.9841037
323,1181,4.976556
323,50,4.9579644
324,613,5.5039244
324,1190,5.236772
324,1352,5.1847205
324,241,5.163763
324,646,5.149871
324,528,5.1258163
324,1181,5.1187444
324,1330,5.093135
324,184,5.087027
324,495,5.051729
324,605,5.0396333
324,1272,5.032847
324,789,5.0063167
324,928,4.9437838
324,631,4.8596654
324,858,4.843359
324,1003,4.8277144
324,179,4.8140755
324,636,4.8116245
324,648,4.8102245
325,250,5.517392
325,63,5.449057
325,165,5.433045
325,295,5.2651095
325,280,5.2217617
325,314,5.056632
325,954,5.03084
325,411,4.991271
325,759,4.976284
325,933,4.9376397
325,456,4.811886
325,168,4.7760053
325,128,4.761304
325,214,4.7565694
325,1109,4.6974554
325,14,4.696948
325,805,4.6706676
325,108,4.6688437
325,172,4.6627097
325,528,4.6608047
326,837,5.729958
326,1444,5.6667757
326,1248,5.657581
326,970,5.642021
326,719,5.5936174
326,689,5.5851808
326,317,5.5236
326,1140,5.461973
326,390,5.4592867
326,484,5.437767
326,494,5.412675
326,449,5.412014
326,135,5.391204
326,392,5.389283
326,1118,5.3419375
326,647,5.338721
326,250,5.3184333
326,7,5.3031163
326,954,5.268931
326,65,5.247176
327,250,5.6898603
327,456,5.6839056
327,132,5.592892
327,759,5.5663137
327,113,5.540683
327,159,5.538109
327,200,5.4848566
327,774,5.4728746
327,165,5.457493
327,1010,5.4405575
327,218,5.427493
327,168,5.4209456
327,513,5.3787527
327,891,5.361376
327,109,5.326765
327,25,5.260228
327,299,5.25381
327,527,5.22736
327,611,5.191187
327,726,5.1882753
328,250,5.174977
328,113,4.8782883
328,456,4.8506413
328,165,4.8012524
328,1013,4.760496
328,611,4.6763053
328,1485,4.659693
328,726,4.6504674
328,774,4.622361
328,168,4.570433
328,938,4.553469
328,513,4.5282393
328,891,4.526708
328,198,4.5039544
328,428,4.496274
328,849,4.469493
328,159,4.4587626
328,188,4.4514956
328,661,4.448808
328,192,4.444442
329,611,5.2761965
329,749,5.1680756
329,168,5.066722
329,706,5.0579715
329,1578,5.053352
329,1118,5.0145736
329,1111,4.996469
329,631,4.993268
329,645,4.9441967
329,13,4.935079
329,85,4.9318347
329,714,4.9116273
329,1124,4.901398
329,1174,4.8815565
329,494,4.832082
329,998,4.827211
329,1581,4.812777
329,1352,4.8076954
329,1290,4.7901807
329,654,4.7874002
330,414,5.161629
330,392,5.030715
330,732,5.012081
330,376,5.005102
330,142,4.9768624
330,522,4.9517717
330,658,4.933918
330,128,4.9272513
330,586,4.9164515
330,316,4.8910255
330,498,4.874764
330,1248,4.8682346
330,276,4.866621
330,1182,4.851344
330,840,4.8328
330,749,4.82028
330,1156,4.8074193
330,21,4.790804
330,1140,4.7850285
330,250,4.776918
331,250,6.0516706
331,172,5.3813663
331,171,5.373994
331,49,5.2488422
331,168,5.1192446
331,611,5.0230656
331,1010,4.969712
331,180,4.8805704
331,165,4.8762307
331,748,4.819314
331,998,4.8117228
331,476,4.803249
331,578,4.7739677
331,1226,4.7550664
331,114,4.737734
331,204,4.7130013
331,21,4.6633415
331,283,4.661888
331,518,4.659526
331,170,4.6064277
332,1013,4.956018
332,1485,4.9471445
332,661,4.8757505
332,428,4.840655
332,643,4.8368506
332,406,4.7718925
332,113,4.7543473
332,954,4.683241
332,1429,4.655204
332,295,4.6503525
332,1261,4.6433463
332,165,4.573526
332,971,4.5523896
332,487,4.5334883
332,726,4.510107
332,1012,4.509288
332,536,4.498829
332,555,4.4877453
332,1446,4.4684706
332,245,4.459583
333,1012,5.591751
333,1181,5.5267935
333,578,5.523834
333,851,5.4554486
333,661,5.4418473
333,245,5.363972
333,1013,5.355359
333,914,5.352347
333,500,5.339854
333,250,5.246905
333,252,5.2376833
333,1158,5.2245083
333,484,5.21303
333,1124,5.1667852
333,432,5.148322
333,1444,5.1198654
333,1010,5.108211
333,318,5.0960345
333,1352,5.0953364
333,1284,5.0814614
334,188,6.803712
334,1111,6.7558947
334,113,6.744895
334,168,6.691824
334,432,6.5459805
334,63,6.4839087
334,277,6.473847
334,283,6.398213
334,527,6.3812838
334,914,6.369341
334,406,6.367258
334,491,6.3587494
334,11,6.325782
334,291,6.299058
334,13,6.234259
334,177,6.2339168
334,481,6.1683187
334,915,6.1378126
334,267,6.1352715
334,136,6.1278715
335,168,5.306257
335,250,5.1875963
335,296,4.900279
335,201,4.8898935
335,749,4.8390675
335,406,4.8102894
335,11,4.805253
335,127,4.7987638
335,113,4.76409
335,1010,4.7592115
335,1226,4.727847
335,93,4.665587
335,453,4.582723
335,144,4.465172
335,170,4.4564886
335,1038,4.410172
335,582,4.393189
335,573,4.360491
335,264,4.3398094
335,569,4.3274884
336,536,5.506586
336,906,5.260466
336,933,5.0692625
336,55,4.9839454
336,971,4.9142323
336,1254,4.8352127
336,714,4.834424
336,113,4.8171554
336,661,4.7485876
336,211,4.74287
336,1153,4.6863623
336,428,4.6598883
336,24,4.6522465
336,165,4.651784
336,1261,4.649174
336,712,4.6474795
336,643,4.6367054
336,849,4.6342645
336,406,4.6171227
336,235,4.5994844
337,612,5.064875
337,173,5.002017
337,270,4.976125
337,646,4.9618154
337,1118,4.924654
337,691,4.8943133
337,746,4.79971
337,1141,4.745459
337,21,4.741496
337,316,4.6915116
337,27,4.682151
337,942,4.68173
337,1054,4.65292
337,126,4.631734
337,63,4.5981927
337,308,4.577816
337,290,4.5757656
337,518,4.5575514
337,1441,4.5215936
337,524,4.5205193
338,1485,5.2148027
338,482,5.2048893
338,1441,5.1515474
338,897,5.092072
338,477,4.997594
338,481,4.962362
338,123,4.8870606
338,198,4.8490453
338,1330,4.8112597
338,1430,4.8088684
338,749,4.8081956
338,1436,4.8038287
338,511,4.8011
338,523,4.7292256
338,425,4.7186875
338,184,4.707152
338,496,4.679602
338,196,4.6594567
338,1525,4.6335816
338,55,4.630823
339,1118,5.9134126
339,1182,5.8774214
339,1248,5.3464794
339,749,5.320524
339,294,5.29333
339,1140,5.2765303
339,862,5.2340407
339,400,5.205096
339,392,5.2019353
339,683,5.1638346
339,154,5.0656333
339,364,5.0353384
339,1092,4.9625273
339,1572,4.958695
339,1409,4.9523354
339,587,4.9399214
339,65,4.9185953
339,738,4.8909845
339,1220,4.8460536
339,1410,4.84567
340,1220,5.9646974
340,1140,5.857384
340,342,5.835395
340,1124,5.6747065
340,647,5.6545196
340,937,5.61676
340,952,5.559903
340,970,5.5501394
340,60,5.460363
340,749,5.457597
340,275,5.3115697
340,578,5.240092
340,1075,5.2209854
340,1010,5.1698356
340,385,5.146413
340,498,5.0597568
340,390,5.012389
340,510,4.961576
340,741,4.959353
340,1444,4.945462
341,97,6.053685
341,316,6.023358
341,494,5.895378
341,21,5.8912153
341,173,5.796983
341,27,5.7723637
341,78,5.7424345
341,1054,5.6729264
341,1220,5.5659704
341,135,5.541271
341,203,5.526536
341,1011,5.5249686
341,229,5.523782
341,76,5.5022836
341,355,5.491959
341,937,5.4813943
341,1118,5.480918
341,421,5.4240627
341,728,5.356922
341,1140,5.325178
342,849,5.310173
342,527,5.305723
342,1146,5.273781
342,650,5.130261
342,155,5.04202
342,587,5.0349007
342,165,5.0319643
342,709,5.026581
342,1254,5.0093284
342,1001,4.998155
342,848,4.9884353
342,250,4.9364624
342,113,4.927608
342,949,4.916535
342,47,4.906892
342,314,4.9042172
342,178,4.901709
342,1314,4.9001703
342,25,4.8928766
342,1153,4.8831143
343,241,5.961666
343,830,5.9135146
343,136,5.844184
343,1578,5.7029343
343,645,5.7010818
343,749,5.6650567
343,1011,5.602521
343,1220,5.5985293
343,605,5.5637302
343,928,5.5616817
343,1352,5.554884
343,613,5.5513945
343,631,5.5015054
343,1140,5.494233
343,636,5.4935923
343,85,5.4706554
343,13,5.466512
343,1581,5.408058
343,511,5.3584833
343,99,5.3503494
344,1118,6.545399
344,132,5.8409605
344,1182,5.661556
344,320,5.5732894
344,226,5.56657
344,165,5.548505
344,218,5.51459
344,738,5.4594746
344,228,5.4527955
344,716,5.3799133
344,1181,5.323208
344,268,5.2907786
344,611,5.2582016
344,113,5.2004232
344,751,5.170919
344,448,5.156709
344,432,5.1491685
344,924,5.1485476
344,297,5.147479
344,514,5.0789723
345,198,5.2208977
345,126,5.179505
345,168,4.977923
345,611,4.967297
345,186,4.9629426
345,609,4.94261
345,485,4.914754
345,184,4.904065
345,210,4.8947163
345,509,4.8910556
345,250,4.8892603
345,355,4.8892365
345,655,4.8234496
345,505,4.8132057
345,481,4.7955832
345,639,4.782773
345,523,4.781822
345,164,4.76868
345,601,4.761563
345,882,4.7614117
346,1111,5.7090826
346,1220,5.6876726
346,188,5.58819
346,749,5.5664244
346,113,5.468666
346,343,5.395337
346,1226,5.3844495
346,1140,5.276357
346,118,5.262794
346,169,5.2539153
346,893,5.2052984
346,223,5.1855416
346,915,5.1666975
346,168,5.1237426
346,928,5.123029
346,283,5.107361
346,511,5.0975966
346,464,5.060917
346,11,5.0354395
346,164,5.019858
347,97,5.8946347
347,1011,5.8766246
347,1220,5.8537645
347,1118,5.824485
347,1352,5.8022995
347,494,5.801876
347,604,5.767148
347,316,5.7549477
347,1140,5.73286
347,135,5.711703
347,169,5.5836077
347,1441,5.557913
347,392,5.5560465
347,895,5.5418015
347,241,5.5179276
347,639,5.517338
347,1485,5.4912286
347,652,5.467838
347,647,5.462034
347,49,5.433536
348,893,5.1505075
348,1220,5.0438657
348,509,4.945329
348,270,4.90739
348,113,4.8802204
348,689,4.8447504
348,204,4.722874
348,735,4.6682744
348,21,4.6535225
348,731,4.611249
348,309,4.6074495
348,511,4.604589
348,142,4.5500593
348,517,4.4944215
348,740,4.4707603
348,494,4.4452324
348,586,4.421804
348,481,4.4176145
348,313,4.3676777
348,462,4.362532
349,749,5.9674706
349,731,5.8069963
349,113,5.638203
349,1010,5.593534
349,250,5.549311
349,165,5.5327015
349,766,5.510923
349,848,5.4489737
349,1182,5.417004
349,188,5.3850927
349,689,5.317891
349,354,5.264293
349,25,5.258424
349,527,5.2446837
349,1226,5.2241616
349,1314,5.1969953
349,392,5.115677
349,464,5.100338
349,610,5.0974016
349,90,5.089312
350,218,4.965722
350,126,4.8312316
350,198,4.79014
350,63,4.778381
350,165,4.773369
350,316,4.76202
350,501,4.6957684
350,41,4.6749377
350,523,4.5709286
350,509,4.529653
350,355,4.5253754
350,97,4.501153
350,179,4.499748
350,96,4.462569
350,192,4.455095
350,184,4.419077
350,601,4.4001613
350,425,4.374772
350,521,4.368106
350,143,4.345763
351,165,5.5154886
351,189,5.418126
351,526,5.4049435
351,495,5.241265
351,485,5.1919613
351,1010,5.1698494
351,511,5.0313497
351,1181,5.019864
351,483,4.9895773
351,270,4.928852
351,956,4.901255
351,650,4.8822193
351,963,4.873284
351,313,4.85843
351,47,4.8302546
351,528,4.738015
351,1477,4.727282
351,608,4.722223
351,914,4.7088127
351,1118,4.6657705
352,478,6.0394816
352,425,6.038973
352,477,5.911691
352,481,5.8840237
352,177,5.8837852
352,313,5.834498
352,601,5.7565527
352,1220,5.7459807
352,472,5.7235355
352,441,5.648857
352,732,5.58671
352,482,5.55764
352,283,5.5116177
352,517,5.508903
352,491,5.45693
352,63,5.454677
352,602,5.4131765
352,702,5.4098034
352,511,5.388257
352,342,5.3858485
353,192,6.1011634
353,390,5.9093924
353,355,5.6445546
353,928,5.370941
353,97,5.370487
353,1190,5.3298135
353,184,5.290998
353,689,5.2087913
353,735,5.2059555
353,1011,5.07082
353,204,5.02588
353,316,4.9878607
353,419,4.954664
353,441,4.922275
353,649,4.921853
353,509,4.9147444
353,478,4.8669243
353,602,4.794881
353,164,4.759698
353,1252,4.748423
354,1330,5.7638435
354,1485,5.5796165
354,1430,5.517117
354,196,5.413608
354,601,5.2535925
354,425,5.18972
354,511,5.183534
354,314,5.182122
354,478,5.1602006
354,477,5.1420527
354,342,5.1322746
354,184,5.09227
354,472,5.085427
354,1190,5.0082498
354,388,5.0061035
354,1525,4.934227
354,520,4.8980093
354,426,4.8931847
354,177,4.8810234
354,659,4.8786798
355,250,5.1383686
355,165,4.9306974
355,688,4.7791266
355,476,4.7705307
355,1013,4.727086
355,661,4.646818
355,49,4.6122885
355,611,4.5882244
355,392,4.5604134
355,168,4.547259
355,1012,4.5339284
355,113,4.5254145
355,189,4.5151277
355,714,4.4910808
355,643,4.490147
355,1156,4.489347
355,126,4.4823775
355,1118,4.478703
355,501,4.473832
355,1146,4.450928
356,479,5.2352986
356,126,5.021148
356,198,4.9893966
356,1036,4.9419775
356,501,4.834337
356,41,4.8078675
356,316,4.798355
356,271,4.789709
356,1485,4.7596602
356,523,4.7583036
356,1011,4.728611
356,638,4.6890097
356,691,4.664937
356,179,4.6398954
356,1440,4.6224194
356,96,4.613245
356,168,4.577776
356,609,4.575457
356,229,4.5491114
356,606,4.546202
357,432,5.6432123
357,1118,5.4637103
357,453,5.3649473
357,695,5.338554
357,347,5.189825
357,1181,5.1865096
357,688,5.1656823
357,914,5.146741
357,290,5.120307
357,1010,5.1152654
357,360,5.010194
357,254,5.001423
357,522,4.9455867
357,971,4.9443493
357,1026,4.935554
357,1205,4.9317894
357,1444,4.929181
357,258,4.9243145
357,165,4.914563
357,50,4.8787355
358,646,5.7218256
358,541,5.593238
358,1352,5.525409
358,655,5.45878
358,1411,5.419768
358,654,5.350951
358,338,5.3432574
358,612,5.230433
358,691,5.230153
358,1485,5.2246037
358,1441,5.1884503
358,714,5.1638455
358,1330,5.1267495
358,858,5.1055355
358,611,5.0686865
358,425,5.0656004
