user,pos_item,neg_item
117,1562,1681
117,327,673
117,546,673
117,1556,849
117,1282,1391
117,720,434
117,741,160
117,594,891
117,364,204
117,1032,1337
117,596,1219
117,1023,1379
117,595,849
117,588,457
117,1205,324
117,1566,1391
117,1064,332
117,1030,1544
117,1073,673
117,260,324
117,1019,12
117,367,1379
117,1009,1394
117,1214,1405
117,1278,32
117,1387,891
117,253,1405
117,1345,160
117,1339,1097
117,1128,32
117,1327,332
117,177,1499
117,407,434
117,328,324
117,724,1377
117,273,160
117,1388,1394
122,1198,44
122,223,786
122,260,1676
122,858,480
122,1221,1580
122,1196,44
122,1200,95
122,457,1544
122,1210,153
122,1291,208
122,1220,1676
122,592,44
122,733,786
122,1101,786
122,1377,786
122,368,95
123,356,921
123,858,370
123,1299,1608
123,1320,458
123,1268,88
123,223,1389
123,913,1608
123,593,1562
123,527,458
123,1204,1379
123,50,231
123,1221,921
123,1244,898
123,912,1673
123,1193,1173
123,1225,88
123,1198,1389
123,260,370
123,1254,1379
123,1304,898
123,1219,420
123,1276,1173
123,1104,1608
123,608,1673
123,1617,1379
123,916,231
123,903,88
123,1387,921
123,908,1608
123,1214,458
123,1394,370
123,457,420
123,1200,898
123,1240,898
123,94,420
123,6,921
123,1285,458
123,953,88
123,1242,1379
123,905,370
123,1207,1389
123,805,1673
123,1263,1173
123,590,370
123,1090,1389
123,1097,1608
123,1370,921
123,1036,88
123,165,1173
123,101,420
123,555,451
123,1213,1673
123,919,420
123,969,1379
123,1266,1608
123,647,898
123,848,1562
123,474,1379
123,500,898
123,416,420
123,1620,88
123,1245,1608
123,25,1379
123,1552,898
123,145,370
123,934,88
123,273,898
123,1017,1608
123,1027,458
123,1307,1562
123,1259,1379
123,1270,420
123,1136,458
123,1294,1562
123,1234,88
123,110,231
123,1610,898
123,589,231
123,480,231
123,380,231
123,377,458
123,21,231
123,1112,458
123,1210,231
123,1291,1608
123,1275,1673
123,1196,458
123,1222,898
123,592,1389
123,1129,921
123,1101,88
123,1378,1562
123,1388,921
123,1089,231
123,1625,370
123,1343,1173
123,628,1389
123,16,1379
123,1407,898
123,587,458
123,164,458
123,22,458
123,832,420
123,280,458
123,1518,1173
123,454,1389
123,733,921
123,1459,921
123,350,898
123,1092,1608
123,1488,370
123,1645,88
123,1573,1673
123,318,458
123,1228,1673
123,1293,420
123,1674,1173
123,1231,231
123,1246,1379
123,1227,1608
123,1124,370
123,1395,921
123,1290,370
123,111,1562
123,1208,1673
123,1199,1379
123,1084,1562
123,1252,1389
123,1267,1173
123,1179,88
123,1344,921
123,707,1389
123,910,1173
123,296,1389
123,1500,1608
123,904,1173
123,1269,88
123,47,420
123,1250,898
123,920,1389
123,1094,1608
123,1283,1379
123,553,370
123,368,1379
123,303,1173
123,383,420
123,996,420
123,1321,231
123,11,898
123,1621,88
123,1186,898
123,36,1247
123,81,1608
123,1091,420
123,648,88
123,1580,921
123,95,231
123,1587,1247
123,1350,1389
123,924,898
123,1083,1673
123,491,231
123,1616,370
123,875,451
123,737,1608
123,333,1673
123,998,1379
123,736,921
123,225,231
123,603,1673
123,597,898
123,1127,88
123,259,231
123,20,370
123,1,88
123,436,370
123,1047,1247
123,1355,458
123,71,898
123,1633,1608
123,1615,420
131,1210,147
131,260,265
131,1204,1288
131,1225,1633
131,1245,781
131,1449,920
131,858,1259
131,608,869
131,162,190
131,994,714
131,562,144
131,1594,11
131,246,1377
131,1649,364
131,1224,1385
131,1186,781
131,1242,1080
131,1185,1644
131,211,1676
131,1219,364
131,1214,190
131,750,653
131,924,11
131,1230,1633
131,1617,783
131,1136,1584
131,903,869
131,745,1377
131,1265,1385
131,535,781
131,97,11
131,1193,180
131,1198,100
131,318,714
131,1673,265
131,919,780
131,527,190
131,1247,1259
131,1189,714
131,1292,104
131,1197,180
131,1249,869
131,1094,153
131,1240,147
131,1200,11
131,764,783
131,247,104
131,1258,780
131,1097,1377
131,1250,147
131,1212,1603
131,923,1385
131,47,1633
131,272,920
131,1643,781
131,1310,180
131,1357,869
131,645,1307
131,617,653
131,41,1376
131,515,100
131,551,144
131,1596,265
131,589,265
131,592,653
131,1682,1584
131,588,104
131,595,190
131,406,1288
131,665,144
131,223,1603
131,1639,714
131,111,1676
131,1235,1676
131,574,1633
131,593,180
131,1148,1676
131,50,265
131,1,364
131,824,1080
131,1610,147
131,1280,147
131,306,1644
131,1375,920
131,1183,153
131,766,1377
131,649,100
131,1354,1584
131,1175,783
131,1180,1259
131,1537,1385
131,176,265
131,1270,104
131,235,1376
131,1223,1676
131,1285,781
131,348,147
131,39,147
131,1188,144
131,1060,11
131,497,1259
131,296,1603
131,1089,364
131,194,153
131,556,920
131,1251,783
131,846,869
131,1277,147
131,1291,1288
131,506,653
131,480,265
131,1171,1584
131,1509,153
131,1266,1633
131,800,1633
131,32,1307
134,832,173
134,1373,648
134,260,551
134,1282,1517
134,480,185
134,524,1391
134,1,95
134,1500,21
134,1265,1037
134,223,736
134,1641,788
134,356,160
134,588,173
134,368,367
134,32,435
134,1584,849
134,589,172
134,1653,736
134,1356,737
134,1372,653
134,1396,880
134,1676,494
134,1527,1377
134,329,198
134,1580,6
134,24,546
134,780,464
134,1573,288
134,1544,1385
134,512,1100
134,457,511
134,110,21
134,377,1432
134,474,153
134,733,648
134,1608,737
136,1193,10
136,858,590
136,1554,356
136,898,300
136,904,1196
136,581,327
136,910,1221
136,750,1136
136,1207,1552
136,919,1091
136,1225,1197
136,541,589
136,1214,900
136,1617,1300
136,922,1680
136,1104,940
136,265,2
136,1253,327
136,930,553
136,1094,417
136,1199,1028
136,903,1370
136,318,22
136,1231,110
136,1258,1614
136,924,457
136,1296,367
136,260,590
136,32,1307
136,337,793
136,47,531
136,509,1196
136,1086,1682
136,1266,1197
136,235,1088
136,549,900
136,1265,1680
136,778,1298
136,16,1270
136,390,940
136,1187,1552
136,1009,1370
136,1650,417
136,1282,1028
136,1678,1396
136,1584,357
136,971,10
136,969,1409
136,508,357
136,1269,364
136,920,11
136,1244,1210
136,1271,1136
136,272,587
136,14,531
136,1057,1680
136,1345,356
136,45,1221
136,506,543
136,1059,364
136,1097,1300
136,1291,832
136,497,383
136,1033,1270
136,1464,1197
136,1279,110
136,230,449
136,1587,1454
136,1500,1302
136,348,231
136,52,22
136,351,353
136,492,457
136,1653,553
136,1366,1307
136,595,327
136,316,1614
136,1339,793
136,1032,832
136,674,1013
136,261,383
136,708,1221
136,818,793
136,1177,1031
136,1513,367
136,1030,1409
136,372,417
136,1416,802
136,585,1029
136,89,1215
136,1191,356
136,242,940
136,539,1270
136,1219,110
136,923,587
136,1252,1682
146,1196,804
146,933,1064
146,260,1367
146,235,902
146,1245,804
146,1569,1544
146,357,1380
146,945,1057
146,916,1031
146,920,48
146,912,1416
146,1247,1298
146,1307,48
146,930,1371
146,969,948
146,265,1416
146,1674,1373
146,914,471
146,1393,908
146,1197,1373
146,866,1367
146,551,471
146,480,471
146,1286,804
146,1244,902
146,1230,1373
146,1073,908
146,1097,1258
146,367,1527
146,2,1416
146,1,938
146,919,1371
146,34,902
146,1282,804
146,595,48
146,1028,1544
146,594,1354
146,596,1380
146,588,1031
146,364,908
146,1029,1057
146,783,1298
146,1025,1371
146,318,1064
146,1288,948
146,899,1354
146,1032,1544
146,1035,1031
146,1022,1258
146,1220,1057
146,1081,902
146,1088,1371
146,918,471
146,901,1544
146,1566,1367
146,1093,1527
146,1252,1380
146,1617,938
146,1267,1064
146,1284,1064
146,913,1373
146,541,1367
146,942,1354
146,923,1298
146,1254,804
146,928,1367
146,953,1258
146,973,48
146,1269,804
146,931,1416
146,926,938
146,903,948
146,904,1380
146,949,1527
146,1237,1064
146,971,1373
146,1253,1064
146,1301,1057
146,1283,1298
146,1103,804
146,1086,1354
146,955,948
146,954,48
146,1099,1258
146,1190,1527
146,277,1380
146,608,938
146,1225,1373
146,1199,908
146,1299,1544
146,1231,1031
146,1259,902
146,1198,1064
146,1079,1298
146,1302,1057
146,1275,1416
146,1246,908
146,1124,948
146,592,471
146,1663,1354
146,1321,1031
146,1374,1258
146,1135,471
146,1375,1371
146,1235,1527
146,1303,1371
146,1077,938
146,1206,1367
146,1193,1380
146,1136,48
146,1294,48
146,1292,1544
146,111,48
146,1234,902
146,1278,1354
146,1080,1057
146,1272,1298
146,1214,1367
146,1078,48
146,1082,1416
146,1345,471
146,25,948
146,905,1057
146,927,1380
146,932,1544
146,858,1367
146,1221,471
146,1653,1258
146,965,1298
146,1340,1527
146,1466,1373
146,951,1367
146,1186,938
146,1212,1354
146,1295,1057
146,337,804
146,1293,1031
146,1200,1031
147,783,1377
147,110,1391
147,1385,737
147,1,1627
147,1307,1194
147,1270,485
147,457,485
147,1233,555
147,589,1556
147,733,246
147,1610,1597
147,377,516
147,480,1556
147,1527,1377
147,1370,737
147,1580,246
147,1573,1004
147,349,1194
147,10,1391
147,165,555
147,6,1597
147,21,1627
147,1608,1377
147,145,1004
147,1667,485
147,368,516
147,1676,737
147,112,485
147,376,1391
147,494,246
147,434,1556
147,648,1377
147,736,737
147,1552,1194
147,1488,246
147,780,1627
147,95,516
147,170,555
147,1616,1377
147,517,737
147,1479,1597
147,459,1391
147,466,1194
147,1100,1627
147,168,516
147,1499,1004
147,527,1004
147,1196,555
147,296,1597
147,1639,246
147,1242,1391
147,1090,1556
147,1222,1194
147,1208,1556
147,318,1004
147,150,1627
147,1617,1377
147,32,516
147,1584,555
147,1210,1597
147,161,1556
147,356,1194
147,266,1556
147,760,555
147,260,737
147,1036,1391
147,1198,1597
147,1197,1004
147,1291,1627
147,1566,1391
147,592,1194
147,380,1556
148,1291,648
148,1221,1653
148,260,788
148,858,788
148,1198,327
148,1387,648
148,1196,900
148,1233,1371
148,457,300
148,589,405
148,110,181
148,1240,1250
148,1197,880
148,1275,327
148,1036,365
148,1304,1250
148,1210,546
148,377,32
148,1222,1250
148,1201,1307
148,1200,300
148,1610,1183
148,480,608
148,1527,1676
148,10,1371
148,1127,880
148,1580,1653
148,1047,1235
148,1376,902
148,474,1676
148,1356,1235
148,1370,160
148,1573,608
148,1608,648
148,1101,365
148,349,546
148,316,648
148,494,648
148,780,902
148,1429,365
148,552,1371
148,89,100
148,165,170
148,653,100
148,368,1183
148,1597,160
148,1616,608
148,292,405
148,376,32
148,1586,546
148,379,181
148,1552,1250
148,1320,327
148,1385,648
148,442,788
148,227,405
148,434,181
148,688,1676
148,15,508
148,95,902
148,459,1235
148,1377,648
148,1391,880
148,1037,880
148,204,300
148,423,1371
148,1544,1676
148,1438,170
148,485,900
148,44,160
148,548,1183
148,173,181
148,168,181
148,996,32
148,533,880
148,836,1235
148,558,508
148,502,902
148,1674,170
148,899,900
148,911,1653
148,1408,880
148,933,100
148,1247,608
148,293,160
148,17,327
148,440,788
148,497,1676
148,943,546
148,380,405
148,914,160
148,151,300
148,11,300
148,534,100
148,597,880
148,736,1653
148,7,1416
148,351,788
148,339,546
148,1569,1183
148,1136,160
148,1234,32
148,1276,508
148,1270,902
148,356,160
148,1,405
148,909,1653
148,34,1183
148,1220,1676
148,910,170
148,318,900
148,593,508
148,150,648
148,1393,1235
148,1584,365
148,1672,32
148,161,405
148,475,1371
148,647,1250
148,832,365
148,1682,170
148,805,608
148,1271,300
148,605,880
148,277,900
148,491,181
148,253,327
148,1620,365
148,350,902
148,261,648
148,531,1307
148,1363,1307
148,262,880
148,671,1371
148,1372,100
148,329,1250
148,748,405
148,512,1653
148,849,405
148,426,181
148,338,1235
148,185,608
148,258,1371
148,519,300
148,527,900
148,1445,508
148,908,1183
148,1203,1676
148,971,648
148,903,648
148,1253,1653
148,1287,32
148,1032,902
148,1301,1235
148,1283,1676
148,1226,327
148,952,1183
148,934,365
148,1019,546
148,932,32
148,1008,508
148,1016,546
148,950,1307
148,954,1307
148,594,327
148,940,902
148,965,1235
148,944,880
148,1225,880
148,1097,648
148,541,181
148,1231,1250
148,1299,1653
148,1259,902
148,1293,1371
148,592,160
148,1302,1183
148,1090,100
148,1246,1183
148,1374,1653
148,1321,300
148,1124,1653
148,1129,100
148,1088,1371
148,1286,880
148,1375,170
148,1135,1307
148,1373,648
148,1381,788
148,1517,300
148,590,788
148,1042,1250
149,260,334
149,457,249
149,648,316
149,296,1396
149,1041,316
149,593,852
149,50,292
149,1233,1611
149,608,44
149,1617,316
149,30,22
149,247,249
149,326,292
149,307,44
149,589,249
149,1089,334
149,1179,25
149,308,170
149,1277,852
149,475,1396
149,529,1611
149,1095,316
149,1537,1611
149,787,1611
149,232,334
149,1171,22
149,562,25
149,1516,170
149,319,316
149,1411,249
149,509,22
149,36,316
149,1265,1611
149,300,292
149,1641,1396
149,47,22
149,223,334
149,1673,44
149,39,852
149,471,44
149,549,22
149,1249,316
149,235,316
149,1682,170
149,342,25
149,377,25
149,515,334
149,1370,44
149,194,852
149,1513,316
149,29,292
149,380,249
149,1580,316
149,6,852
149,45,316
149,535,316
149,132,249
149,357,1396
149,161,292
149,272,170
149,555,334
149,367,316
149,1653,22
149,110,249
149,1610,852
149,1047,316
149,480,44
149,474,25
149,733,316
149,21,249
149,1527,316
149,1377,316
149,1573,44
149,9,334
149,198,292
149,353,292
149,165,1396
149,95,25
149,780,1611
149,1438,170
149,117,334
149,164,1396
149,290,25
149,1213,334
149,1466,170
149,1589,1611
149,293,852
149,1061,316
149,493,44
149,42,25
149,434,292
149,431,249
149,866,1611
149,1500,25
149,1645,1611
149,373,852
149,16,25
149,320,852
149,832,249
149,482,316
149,230,249
149,1196,22
149,858,1396
149,1198,334
149,1221,316
149,1252,170
149,1230,1611
149,1204,25
149,1299,316
149,111,1396
149,1272,316
149,541,292
149,1214,22
149,919,170
149,527,22
149,318,22
149,1225,44
149,246,316
149,1090,334
149,162,1396
149,1288,1611
149,1247,316
149,750,292
149,1244,852
149,1208,334
149,1200,170
149,1263,1396
149,1228,292
149,1206,170
149,1387,316
149,1240,44
149,1136,22
149,1266,1611
149,1234,25
149,1594,292
149,306,249
149,1258,316
149,1222,316
149,1036,1611
149,1294,22
149,456,25
149,1270,25
149,446,44
149,1197,1611
149,337,1611
149,1408,1611
149,32,249
149,778,316
149,1210,852
149,1293,249
149,1256,1396
149,1079,25
149,1127,1611
149,1202,249
149,1295,852
149,1343,170
149,1393,44
149,1220,292
149,1625,334
149,1246,249
149,101,249
149,1663,1396
149,1078,170
149,1227,316
149,592,44
149,521,1396
149,81,44
149,1304,852
149,1374,316
149,507,22
149,1112,22
149,349,334
149,1080,25
149,1259,316
149,1073,334
149,10,170
149,1289,316
149,1097,316
149,2,292
149,1292,25
149,1237,44
149,587,852
149,481,316
149,628,334
149,1092,316
149,454,44
149,543,22
149,363,334
149,1191,44
149,288,44
149,494,316
149,1480,25
149,522,852
149,1586,292
149,329,852
149,1676,316
149,1488,316
149,464,316
149,393,25
149,1385,316
149,653,852
149,517,316
149,442,1396
149,1616,44
149,1597,334
149,1608,316
149,836,316
149,1627,1611
149,1479,852
149,89,334
149,208,249
149,552,292
149,786,316
151,1100,1676
151,1270,1409
151,1291,849
151,589,172
151,29,849
151,1175,202
151,1306,1339
151,32,377
151,1527,1676
151,480,172
151,1653,1658
151,1580,85
151,1584,1597
151,780,249
151,671,179
151,788,156
151,748,172
151,1320,156
151,24,1183
151,1391,1043
151,379,172
151,338,173
151,185,7
151,327,156
151,541,172
151,1210,1597
151,1196,605
151,1200,1126
151,1240,653
151,1199,1
151,1097,1339
151,1127,85
151,1374,11
151,1129,179
151,610,605
151,1375,1381
151,223,1658
151,648,202
151,1265,1043
151,293,156
151,28,1
151,247,173
151,25,249
151,17,156
151,1094,85
151,1393,1676
151,58,377
151,1639,1126
151,1554,653
151,440,550
151,357,11
151,163,1183
151,39,849
151,587,1597
151,509,1381
151,555,156
151,539,1409
151,471,849
151,380,172
151,425,1339
151,1680,202
151,74,1183
151,1357,1597
151,1569,249
151,222,550
151,708,1658
151,838,849
151,1059,1183
151,1441,1043
151,151,1
151,1643,1597
151,1629,377
151,168,173
151,353,172
151,417,605
151,35,1126
151,266,172
151,339,156
151,597,849
151,182,179
151,68,1183
151,1541,653
151,543,11
151,468,849
151,1542,849
151,1479,85
151,224,1676
151,802,7
151,1605,85
151,236,1339
151,81,202
151,105,1409
151,1502,1676
151,140,249
151,736,1381
151,638,179
151,1593,1183
151,289,377
151,1353,1658
151,499,1043
151,498,1126
151,691,7
151,1564,1409
151,198,653
151,296,605
151,1213,156
151,527,11
151,593,1381
151,866,202
151,608,7
151,290,1
151,367,1676
151,50,172
151,1249,1339
151,190,849
151,1617,202
151,1089,1183
151,6,179
151,628,156
151,319,1676
151,256,202
151,1188,1183
151,356,653
151,497,1409
151,157,1658
151,110,85
151,21,249
151,1610,1183
151,733,1043
151,1586,1597
151,1047,202
151,1552,179
151,34,1183
151,1537,605
151,1500,377
151,1641,1126
151,322,653
151,342,202
151,1539,173
151,52,1381
151,1060,173
151,104,1409
151,125,1381
151,441,7
151,101,1
151,45,1339
151,1573,7
151,1197,849
151,1307,550
151,920,11
151,215,173
151,1674,1658
151,1216,1043
151,1211,605
151,987,172
151,1290,1126
151,1101,1339
151,1380,11
151,1286,85
151,1088,1183
151,852,1597
151,237,849
151,1230,1043
151,1148,1676
151,1394,1658
151,1136,173
151,1235,1676
151,1172,605
151,1304,179
151,1079,202
151,1259,1676
151,1288,249
151,1285,1339
151,1202,377
155,858,552
155,1196,1294
155,199,520
155,1193,370
155,357,1405
155,1265,410
155,21,231
155,1580,370
155,141,552
155,1081,1457
155,367,256
155,934,5
155,1485,355
155,1380,1405
155,587,520
155,236,410
155,586,1457
155,637,355
155,784,256
155,593,5
155,1221,370
155,1227,1457
157,858,442
157,356,292
157,276,316
157,380,1393
157,648,316
157,457,1371
157,1233,292
157,589,1371
157,110,1291
157,474,1393
157,1610,292
157,6,316
157,21,1291
157,1370,316
157,377,1393
157,480,1371
157,733,316
157,1573,674
157,349,292
157,494,316
157,780,1291
157,1552,1371
157,329,292
157,1676,1393
157,507,1371
157,1518,316
157,1608,316
157,165,292
157,288,442
157,376,1291
157,1385,316
157,95,1393
157,1320,673
157,736,316
157,318,292
157,1213,673
157,608,1393
157,265,674
157,34,673
157,994,1371
157,529,316
157,800,674
157,1245,316
157,36,316
157,1673,674
157,150,316
157,314,1291
157,1639,316
157,535,316
157,1094,316
157,1095,316
157,235,316
157,151,1291
157,1179,1393
157,16,1291
157,515,673
157,1120,1393
157,300,1371
157,1584,292
157,590,442
157,1678,1371
157,194,316
157,1535,673
157,161,292
157,281,673
157,1271,316
157,1653,316
157,531,1371
157,428,316
157,1187,292
157,271,1371
157,538,292
157,750,292
157,541,674
157,1214,442
157,1206,1371
157,260,674
157,1196,1371
157,924,292
157,1200,1371
157,1240,292
157,1270,1291
157,1301,1393
157,1210,1371
157,1127,1371
157,1097,316
157,1077,673
157,968,316
157,1374,316
157,1580,316
157,1396,292
157,1356,316
157,1129,316
157,610,316
157,198,292
157,1372,673
157,1376,1291
157,1391,316
157,1617,316
157,164,1371
157,1198,673
157,1262,316
157,1254,1393
157,940,1291
157,969,1393
157,1259,316
157,1303,292
157,1197,316
157,1287,1291
157,1275,673
157,1073,673
157,1615,674
157,1375,1371
157,1587,442
157,2,674
157,464,316
157,552,1371
157,208,1393
157,1148,1393
157,1136,292
157,910,292
157,1276,1291
157,1292,674
157,1230,316
157,1304,1371
157,1235,1393
157,1294,442
157,921,316
157,1244,673
157,1269,316
157,1,1291
157,1238,316
157,1265,316
157,1223,1393
157,1079,674
157,1307,442
157,1278,292
157,1256,1371
157,955,316
157,1288,1291
157,232,292
157,1273,674
157,588,674
157,909,316
157,1663,1371
157,1171,292
157,348,1371
157,1078,442
157,352,1291
157,1081,673
157,52,316
157,514,316
157,471,292
157,11,1371
157,1476,673
157,141,1371
157,417,316
157,144,674
157,539,1393
157,1194,673
157,1378,442
157,224,316
157,1395,316
157,371,316
157,372,316
163,902,81
163,1405,1465
163,1605,239
163,296,166
163,593,223
163,337,695
163,319,152
163,1393,459
163,1,240
163,1060,47
163,553,511
163,441,1633
163,364,1127
163,150,1392
163,1249,692
163,1635,778
163,21,1456
163,50,172
163,1089,361
163,1617,1047
163,1537,529
163,1213,628
163,1265,1473
163,110,1456
163,1266,1385
163,1625,788
163,1215,1210
163,1594,829
163,493,1101
163,858,260
163,1218,316
163,1198,315
163,1221,544
163,589,748
163,457,465
163,1036,81
163,1291,105
163,1214,293
163,1242,235
163,1240,1586
163,1222,316
163,480,608
163,163,153
163,377,47
163,592,1606
163,1275,628
163,10,1101
163,1573,162
163,380,405
163,780,1127
163,1527,610
163,288,1673
163,1479,6
163,552,252
163,198,809
163,1552,1586
163,434,252
163,1378,1629
163,548,112
163,442,438
163,1377,494
163,44,81
163,1379,786
163,70,737
163,1431,562
163,479,608
163,170,595
163,1274,829
163,39,809
163,1183,886
163,356,360
163,1680,81
163,440,260
163,215,239
163,539,688
163,555,546
163,597,195
163,605,610
163,1569,1120
166,527,193
166,1198,788
166,1517,517
166,29,849
166,1094,517
166,1625,788
166,1199,367
166,589,141
166,1214,193
166,260,141
166,1200,1091
166,1206,1370
166,1175,202
166,1270,1569
166,1240,849
166,1077,367
166,1210,141
166,1097,517
166,1527,202
166,1653,1370
166,480,1091
166,1580,1370
166,1073,788
166,247,1091
166,1196,193
166,1212,1438
166,924,193
166,1252,170
166,1086,1438
166,919,202
166,1259,367
166,914,1370
166,1028,367
166,551,788
166,1029,1569
166,364,1569
166,346,788
166,1035,1091
166,745,517
166,1148,202
166,1136,170
166,1235,367
166,1223,517
166,34,849
166,1060,193
166,1265,517
166,909,1370
166,608,1370
166,1248,1370
166,296,1438
166,50,1091
166,1089,849
166,47,193
166,592,1370
166,1179,141
166,866,202
166,1466,170
166,1219,1569
166,904,1438
166,928,788
166,111,170
166,593,1438
166,965,367
166,908,1569
166,190,849
166,1036,202
166,1291,849
166,1387,517
166,457,1091
166,733,517
166,316,517
166,780,1569
166,353,141
166,288,788
166,648,517
166,1608,517
166,1320,788
166,736,193
166,459,367
166,1544,202
166,1127,517
166,1015,170
166,160,1370
166,922,1438
166,265,193
166,1247,202
166,1046,141
166,39,849
166,1554,193
166,357,170
166,902,1569
166,764,367
166,1059,1569
166,377,367
166,587,1438
166,509,193
166,356,1370
166,708,1370
166,461,517
166,1339,517
166,597,141
166,48,849
166,3,202
166,427,170
166,750,1438
166,1584,170
166,1343,1438
166,474,1569
166,18,1091
166,1092,367
166,1515,1091
166,1464,849
166,1258,202
166,1345,1370
166,1350,788
166,724,1370
166,1237,193
166,1208,141
166,1225,517
166,923,1370
166,1193,170
166,1213,788
166,926,1569
166,1635,367
166,1673,141
166,778,517
166,1103,788
166,337,517
166,535,202
166,1298,367
166,150,517
166,1594,849
166,1682,1438
166,300,849
166,175,170
166,454,1438
